date,rain,uv,astronomical,date,temp_max,temp_min,extended_text,icon_descriptor,short_text,fire_danger,now
2020-10-11T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 5}","{'category': 'high', 'end_time': '2020-10-12T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-11T22:50:00Z'}","{'sunrise_time': '2020-10-11T19:40:29Z', 'sunset_time': '2020-10-12T08:35:13Z'}",2020-10-11T13:00:00Z,25,7,Early morning fog in the outer suburbs. Mostly sunny. Light winds becoming north to northwesterly 15 to 25 km/h in the middle of the day.,mostly_sunny,Mostly sunny.,Low-Moderate,"{'is_night': False, 'now_label': 'Max', 'later_label': 'Overnight Min', 'temp_now': 25, 'temp_later': 13}"
2020-10-12T13:00:00Z,"{'amount': {'min': 0, 'max': 0.4, 'units': 'mm'}, 'chance': 60}","{'category': 'high', 'end_time': '2020-10-13T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-12T22:50:00Z'}","{'sunrise_time': '2020-10-12T19:39:02Z', 'sunset_time': '2020-10-13T08:36:10Z'}",2020-10-12T13:00:00Z,17,13,"Cloudy. The chance of fog in the southeast suburbs in the early morning. Medium (60%) chance of drizzle, most likely in the morning. Winds north to northwesterly 15 to 25 km/h tending southerly early in the morning then tending east to southeasterly 20 to 30 km/h in the late evening.",light_rain,Drizzle at times.,Low-Moderate,
2020-10-13T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 10}","{'category': 'high', 'end_time': '2020-10-14T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-13T22:50:00Z'}","{'sunrise_time': '2020-10-13T19:37:36Z', 'sunset_time': '2020-10-14T08:37:07Z'}",2020-10-13T13:00:00Z,25,9,Partly cloudy. Patchy morning fog. The chance of a thunderstorm in the afternoon and evening. Winds northeast to southeasterly 15 to 25 km/h becoming light during the morning then becoming northwest to northeasterly 15 to 20 km/h during the day.,mostly_sunny,Partly cloudy.,Low-Moderate,
2020-10-14T13:00:00Z,"{'amount': {'min': 4, 'max': 10, 'units': 'mm'}, 'chance': 90}","{'category': 'high', 'end_time': '2020-10-15T05:10:00Z', 'max_index': 7, 'start_time': '2020-10-14T22:50:00Z'}","{'sunrise_time': '2020-10-14T19:36:11Z', 'sunset_time': '2020-10-15T08:38:05Z'}",2020-10-14T13:00:00Z,27,17,"Partly cloudy. Very high (90%) chance of showers, most likely in the afternoon and evening. Winds northerly 15 to 25 km/h increasing to 25 to 40 km/h during the morning then shifting south to southwesterly 15 to 25 km/h during the evening.",shower,Showers increasing.,Low-Moderate,
2020-10-15T13:00:00Z,"{'amount': {'min': 3, 'max': 8, 'units': 'mm'}, 'chance': 80}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-15T19:34:47Z', 'sunset_time': '2020-10-16T08:39:03Z'}",2020-10-15T13:00:00Z,18,12,Cloudy. High (80%) chance of showers. Winds southerly 15 to 25 km/h turning southeasterly during the day.,shower,Showers.,,
2020-10-16T13:00:00Z,"{'amount': {'min': 2, 'max': 8, 'units': 'mm'}, 'chance': 70}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-16T19:33:23Z', 'sunset_time': '2020-10-17T08:40:02Z'}",2020-10-16T13:00:00Z,20,11,Partly cloudy. Patchy morning fog. High (70%) chance of showers. Winds northeast to southeasterly 15 to 20 km/h tending southerly 20 to 30 km/h during the morning.,shower,Shower or two.,,
2020-10-17T13:00:00Z,"{'amount': {'min': 0, 'max': 3, 'units': 'mm'}, 'chance': 80}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-17T19:32:01Z', 'sunset_time': '2020-10-18T08:41:00Z'}",2020-10-17T13:00:00Z,16,11,Cloudy. High (80%) chance of showers. Winds southerly 25 to 35 km/h.,shower,Showers.,,
