date,rain,uv,astronomical,date,temp_max,temp_min,extended_text,icon_descriptor,short_text,fire_danger,now
2020-10-18T13:00:00Z,"{'amount': {'min': 0, 'max': 1, 'units': 'mm'}, 'chance': 50}","{'category': 'high', 'end_time': '2020-10-19T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-18T22:40:00Z'}","{'sunrise_time': '2020-10-18T19:30:39Z', 'sunset_time': '2020-10-19T08:42:00Z'}",2020-10-18T13:00:00Z,16,9,Partly cloudy. Medium (60%) chance of light showers during the morning and afternoon. Light winds becoming south to southwesterly 15 to 25 km/h in the middle of the day then becoming light in the evening.,light_shower,Light shower or two clearing.,Low-Moderate,"{'is_night': False, 'now_label': 'Max', 'later_label': 'Overnight Min', 'temp_now': 16, 'temp_later': 9}"
2020-10-19T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 5}","{'category': 'high', 'end_time': '2020-10-20T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-19T22:40:00Z'}","{'sunrise_time': '2020-10-19T19:29:18Z', 'sunset_time': '2020-10-20T08:43:00Z'}",2020-10-19T13:00:00Z,18,9,Partly cloudy. The chance of fog in the early morning. Light winds becoming southeast to southwesterly 15 to 25 km/h in the early afternoon then becoming light in the evening.,mostly_sunny,Mostly sunny.,Low-Moderate,
2020-10-20T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 10}","{'category': 'high', 'end_time': '2020-10-21T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-20T22:50:00Z'}","{'sunrise_time': '2020-10-20T19:27:59Z', 'sunset_time': '2020-10-21T08:44:00Z'}",2020-10-20T13:00:00Z,18,10,Areas of morning fog. Mostly cloudy day. Slight (20%) chance of a shower in the northwest suburbs. Light winds becoming southerly 15 to 25 km/h during the day then becoming light during the evening.,cloudy,Cloudy.,Low-Moderate,
2020-10-21T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 20}","{'category': 'high', 'end_time': '2020-10-22T05:20:00Z', 'max_index': 7, 'start_time': '2020-10-21T22:40:00Z'}","{'sunrise_time': '2020-10-21T19:26:40Z', 'sunset_time': '2020-10-22T08:45:01Z'}",2020-10-21T13:00:00Z,18,10,Patchy morning fog in the southeast suburbs. Partly cloudy day. Slight (20%) chance of a shower. Winds south to southeasterly 20 to 30 km/h.,cloudy,Partly cloudy.,Low-Moderate,
2020-10-22T13:00:00Z,"{'amount': {'min': 0, 'max': 5, 'units': 'mm'}, 'chance': 60}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-22T19:25:22Z', 'sunset_time': '2020-10-23T08:46:02Z'}",2020-10-22T13:00:00Z,21,11,Humid. Cloudy. Medium (60%) chance of showers. Winds southeast to southwesterly 15 to 20 km/h tending east to southeasterly during the morning.,shower,Shower or two.,,
2020-10-23T13:00:00Z,"{'amount': {'min': 0, 'max': 5, 'units': 'mm'}, 'chance': 70}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-23T19:24:05Z', 'sunset_time': '2020-10-24T08:47:03Z'}",2020-10-23T13:00:00Z,16,13,Cloudy. High (70%) chance of showers. Winds southeasterly 15 to 25 km/h turning southerly 25 to 40 km/h during the morning.,shower,Shower or two.,,
2020-10-24T13:00:00Z,"{'amount': {'min': 0, 'max': 1, 'units': 'mm'}, 'chance': 50}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-24T19:22:50Z', 'sunset_time': '2020-10-25T08:48:05Z'}",2020-10-24T13:00:00Z,18,11,Cloudy. Medium (50%) chance of showers. Winds southerly 20 to 30 km/h turning southeasterly 25 to 40 km/h during the morning.,shower,Shower or two.,,
