date,rain,uv,astronomical,date,temp_max,temp_min,extended_text,icon_descriptor,short_text,fire_danger,now
2020-10-18T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 0}","{'category': 'veryhigh', 'end_time': '2020-10-19T05:40:00Z', 'max_index': 8, 'start_time': '2020-10-18T22:50:00Z'}","{'sunrise_time': '2020-10-18T19:45:53Z', 'sunset_time': '2020-10-19T08:49:02Z'}",2020-10-18T13:00:00Z,22,8,Mostly sunny. Light winds.,mostly_sunny,Mostly sunny.,Low-Moderate,"{'is_night': False, 'now_label': 'Max', 'later_label': 'Overnight Min', 'temp_now': 22, 'temp_later': 9}"
2020-10-19T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 5}","{'category': 'veryhigh', 'end_time': '2020-10-20T05:50:00Z', 'max_index': 8, 'start_time': '2020-10-19T22:40:00Z'}","{'sunrise_time': '2020-10-19T19:44:42Z', 'sunset_time': '2020-10-20T08:49:53Z'}",2020-10-19T13:00:00Z,25,9,Mostly sunny. Light winds.,mostly_sunny,Mostly sunny.,Low-Moderate,
2020-10-20T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 5}","{'category': 'veryhigh', 'end_time': '2020-10-21T05:50:00Z', 'max_index': 8, 'start_time': '2020-10-20T22:40:00Z'}","{'sunrise_time': '2020-10-20T19:43:31Z', 'sunset_time': '2020-10-21T08:50:45Z'}",2020-10-20T13:00:00Z,28,12,Partly cloudy. Light winds.,mostly_sunny,Partly cloudy.,Low-Moderate,
2020-10-21T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 20}","{'category': 'veryhigh', 'end_time': '2020-10-22T05:50:00Z', 'max_index': 8, 'start_time': '2020-10-21T22:40:00Z'}","{'sunrise_time': '2020-10-21T19:42:21Z', 'sunset_time': '2020-10-22T08:51:37Z'}",2020-10-21T13:00:00Z,29,13,Partly cloudy. Slight (20%) chance of a shower. Light winds becoming easterly 15 to 20 km/h during the day then tending southeasterly during the afternoon.,mostly_sunny,Partly cloudy.,Low-Moderate,
2020-10-22T13:00:00Z,"{'amount': {'min': 0, 'max': 6, 'units': 'mm'}, 'chance': 50}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-22T19:41:12Z', 'sunset_time': '2020-10-23T08:52:29Z'}",2020-10-22T13:00:00Z,26,16,Partly cloudy. Medium (50%) chance of showers. Light winds becoming easterly 15 to 20 km/h during the morning.,shower,Shower or two.,,
2020-10-23T13:00:00Z,"{'amount': {'min': 0, 'max': 2, 'units': 'mm'}, 'chance': 40}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-23T19:40:04Z', 'sunset_time': '2020-10-24T08:53:22Z'}",2020-10-23T13:00:00Z,23,15,Partly cloudy. Medium (40%) chance of showers. Light winds becoming southerly 20 to 30 km/h during the morning.,shower,Possible shower.,,
2020-10-24T13:00:00Z,"{'amount': {'min': 0, 'max': None, 'units': 'mm'}, 'chance': 10}","{'category': None, 'end_time': None, 'max_index': None, 'start_time': None}","{'sunrise_time': '2020-10-24T19:38:57Z', 'sunset_time': '2020-10-25T08:54:15Z'}",2020-10-24T13:00:00Z,22,10,Partly cloudy. Winds southerly 15 to 20 km/h tending southwesterly during the day.,mostly_sunny,Partly cloudy.,,
